id,name,state,district,type,totalParcels,acquiredParcels,compensationPaid,legalCases,approvalDays,complexity,latitude,longitude,landowners,compensationBudgetCr,approvalsPending,clearanceStatus,expectedCompletion,agency,pendingParcels,progress,syntheticDelayDays,syntheticDelayedOver90Days,source
SYN-002342,Synthetic acquisition 2342,Synthetic region,Synthetic district,Industrial,1715,1268,58.56,8,58,2,0.0,0.0,1778,991.72,0,,,,,,68,0,"Synthetic — simulated, not government data"
SYN-002343,Synthetic acquisition 2343,Synthetic region,Synthetic district,Industrial,195,92,28.83,6,159,5,0.0,0.0,365,45.76,7,,,,,,114,1,"Synthetic — simulated, not government data"
SYN-002344,Synthetic acquisition 2344,Synthetic region,Synthetic district,Irrigation,1129,980,86.64,5,114,5,0.0,0.0,3060,416.65,6,,,,,,127,1,"Synthetic — simulated, not government data"
SYN-002345,Synthetic acquisition 2345,Synthetic region,Synthetic district,Irrigation,4996,3810,70.79,8,42,1,0.0,0.0,9901,,0,,,,,,30,0,"Synthetic — simulated, not government data"
SYN-002346,Synthetic acquisition 2346,Synthetic region,Synthetic district,Road infrastructure,888,324,72.74,19,77,1,0.0,0.0,1087,126.06,0,,,,,,92,1,"Synthetic — simulated, not government data"
SYN-002347,Synthetic acquisition 2347,Synthetic region,Synthetic district,Industrial,417,314,73.8,4,55,4,0.0,0.0,859,,5,,,,,,85,0,"Synthetic — simulated, not government data"
SYN-002348,Synthetic acquisition 2348,Synthetic region,Synthetic district,Highway,3438,2202,73.08,7,42,1,0.0,0.0,6045,1266.91,6,,,,,,88,0,"Synthetic — simulated, not government data"
SYN-002349,Synthetic acquisition 2349,Synthetic region,Synthetic district,Highway,237,191,56.01,6,16,1,0.0,0.0,378,207.66,,,,,,,70,0,"Synthetic — simulated, not government data"
SYN-002350,Synthetic acquisition 2350,Synthetic region,Synthetic district,Irrigation,2569,915,77.68,10,22,5,0.0,0.0,5844,913.16,5,,,,,,114,1,"Synthetic — simulated, not government data"
SYN-002351,Synthetic acquisition 2351,Synthetic region,Synthetic district,Road infrastructure,332,152,38.18,5,29,5,0.0,0.0,488,130.19,4,,,,,,82,0,"Synthetic — simulated, not government data"
SYN-002352,Synthetic acquisition 2352,Synthetic region,Synthetic district,Road infrastructure,4570,3513,79.03,2,107,3,0.0,0.0,6054,1324.2,0,,,,,,113,1,"Synthetic — simulated, not government data"
SYN-002353,Synthetic acquisition 2353,Synthetic region,Synthetic district,Road infrastructure,227,177,66.08,8,10,1,0.0,0.0,412,187.71,,,,,,,44,0,"Synthetic — simulated, not government data"
SYN-002354,Synthetic acquisition 2354,Synthetic region,Synthetic district,Road infrastructure,4150,1537,35.81,8,99,5,0.0,0.0,6885,450.21,0,,,,,,115,1,"Synthetic — simulated, not government data"
SYN-002355,Synthetic acquisition 2355,Synthetic region,Synthetic district,Road infrastructure,4225,2547,66.91,9,1,3,0.0,0.0,10192,799.01,6,,,,,,60,0,"Synthetic — simulated, not government data"
SYN-002356,Synthetic acquisition 2356,Synthetic region,Synthetic district,Railway,2964,1561,62.46,9,74,3,0.0,0.0,5986,1858.77,1,,,,,,103,1,"Synthetic — simulated, not government data"
SYN-002357,Synthetic acquisition 2357,Synthetic region,Synthetic district,Highway,3971,1299,38.3,8,3,3,0.0,0.0,6229,,8,,,,,,103,1,"Synthetic — simulated, not government data"
SYN-002358,Synthetic acquisition 2358,Synthetic region,Synthetic district,Irrigation,1619,761,30.58,9,81,2,0.0,0.0,3215,758.57,6,,,,,,146,1,"Synthetic — simulated, not government data"
SYN-002359,Synthetic acquisition 2359,Synthetic region,Synthetic district,Irrigation,2289,1617,94.64,2,168,2,0.0,0.0,3966,711.11,7,,,,,,120,1,"Synthetic — simulated, not government data"
SYN-002360,Synthetic acquisition 2360,Synthetic region,Synthetic district,Highway,4218,3402,60.42,7,159,1,0.0,0.0,,1281.15,0,,,,,,88,0,"Synthetic — simulated, not government data"
SYN-002361,Synthetic acquisition 2361,Synthetic region,Synthetic district,Power,511,205,54.71,9,106,4,0.0,0.0,882,197.81,7,,,,,,102,1,"Synthetic — simulated, not government data"
SYN-002362,Synthetic acquisition 2362,Synthetic region,Synthetic district,Railway,496,424,98.52,3,44,3,0.0,0.0,724,380.51,4,,,,,,111,1,"Synthetic — simulated, not government data"
SYN-002363,Synthetic acquisition 2363,Synthetic region,Synthetic district,Irrigation,2285,294,63.4,11,120,1,0.0,0.0,3954,2033.01,5,,,,,,122,1,"Synthetic — simulated, not government data"
SYN-002364,Synthetic acquisition 2364,Synthetic region,Synthetic district,Power,4194,3779,100.0,1,91,1,0.0,0.0,8730,3197.88,2,,,,,,56,0,"Synthetic — simulated, not government data"
SYN-002365,Synthetic acquisition 2365,Synthetic region,Synthetic district,Power,3955,644,0.0,11,177,4,0.0,0.0,4331,,3,,,,,,197,1,"Synthetic — simulated, not government data"
SYN-002366,Synthetic acquisition 2366,Synthetic region,Synthetic district,Railway,1288,993,21.36,3,148,4,0.0,0.0,2547,,,,,,,,109,1,"Synthetic — simulated, not government data"
SYN-002367,Synthetic acquisition 2367,Synthetic region,Synthetic district,Highway,3581,223,46.02,13,129,2,0.0,0.0,,2466.98,,,,,,,136,1,"Synthetic — simulated, not government data"
SYN-002368,Synthetic acquisition 2368,Synthetic region,Synthetic district,Industrial,3572,754,45.09,15,19,4,0.0,0.0,8743,,0,,,,,,118,1,"Synthetic — simulated, not government data"
SYN-002369,Synthetic acquisition 2369,Synthetic region,Synthetic district,Highway,162,128,100.0,5,50,4,0.0,0.0,242,142.11,,,,,,,44,0,"Synthetic — simulated, not government data"
SYN-002370,Synthetic acquisition 2370,Synthetic region,Synthetic district,Irrigation,107,51,47.55,3,47,2,0.0,0.0,142,,0,,,,,,59,0,"Synthetic — simulated, not government data"
SYN-002371,Synthetic acquisition 2371,Synthetic region,Synthetic district,Highway,2819,260,33.16,20,174,4,0.0,0.0,,1433.18,,,,,,,203,1,"Synthetic — simulated, not government data"
SYN-002372,Synthetic acquisition 2372,Synthetic region,Synthetic district,Irrigation,1073,751,82.82,3,130,5,0.0,0.0,2147,568.84,2,,,,,,69,0,"Synthetic — simulated, not government data"
SYN-002373,Synthetic acquisition 2373,Synthetic region,Synthetic district,Industrial,4221,3232,39.34,5,33,1,0.0,0.0,8506,3419.41,8,,,,,,95,1,"Synthetic — simulated, not government data"
SYN-002374,Synthetic acquisition 2374,Synthetic region,Synthetic district,Road infrastructure,703,140,44.54,12,24,2,0.0,0.0,1778,450.89,7,,,,,,113,1,"Synthetic — simulated, not government data"
SYN-002375,Synthetic acquisition 2375,Synthetic region,Synthetic district,Power,4717,3707,48.82,5,148,2,0.0,0.0,8362,1565.79,,,,,,,100,1,"Synthetic — simulated, not government data"
SYN-002376,Synthetic acquisition 2376,Synthetic region,Synthetic district,Railway,584,109,23.1,19,3,5,0.0,0.0,1030,156.35,0,,,,,,135,1,"Synthetic — simulated, not government data"
SYN-002377,Synthetic acquisition 2377,Synthetic region,Synthetic district,Road infrastructure,3973,1118,69.75,11,108,4,0.0,0.0,8412,1077.06,,,,,,,74,0,"Synthetic — simulated, not government data"
SYN-002378,Synthetic acquisition 2378,Synthetic region,Synthetic district,Railway,2954,1009,42.44,14,47,3,0.0,0.0,5716,1980.2,5,,,,,,119,1,"Synthetic — simulated, not government data"
SYN-002379,Synthetic acquisition 2379,Synthetic region,Synthetic district,Power,1614,777,59.15,11,76,2,0.0,0.0,3162,1283.42,2,,,,,,87,0,"Synthetic — simulated, not government data"
SYN-002380,Synthetic acquisition 2380,Synthetic region,Synthetic district,Irrigation,2001,1353,19.46,6,127,1,0.0,0.0,,692.07,5,,,,,,118,1,"Synthetic — simulated, not government data"
SYN-002381,Synthetic acquisition 2381,Synthetic region,Synthetic district,Irrigation,891,698,100.0,7,112,1,0.0,0.0,,500.29,5,,,,,,88,0,"Synthetic — simulated, not government data"
SYN-002382,Synthetic acquisition 2382,Synthetic region,Synthetic district,Power,1376,868,77.53,5,1,3,0.0,0.0,,1224.28,0,,,,,,44,0,"Synthetic — simulated, not government data"
SYN-002383,Synthetic acquisition 2383,Synthetic region,Synthetic district,Railway,676,262,60.6,14,163,2,0.0,0.0,1860,214.43,5,,,,,,154,1,"Synthetic — simulated, not government data"
SYN-002384,Synthetic acquisition 2384,Synthetic region,Synthetic district,Road infrastructure,3994,1889,84.85,10,137,5,0.0,0.0,5887,,5,,,,,,113,1,"Synthetic — simulated, not government data"
SYN-002385,Synthetic acquisition 2385,Synthetic region,Synthetic district,Irrigation,1476,294,10.3,14,61,5,0.0,0.0,2059,434.24,8,,,,,,153,1,"Synthetic — simulated, not government data"
SYN-002386,Synthetic acquisition 2386,Synthetic region,Synthetic district,Highway,4196,767,34.7,18,6,1,0.0,0.0,7692,,,,,,,,110,1,"Synthetic — simulated, not government data"
SYN-002387,Synthetic acquisition 2387,Synthetic region,Synthetic district,Industrial,3002,2600,96.55,3,40,2,0.0,0.0,8105,1618.06,6,,,,,,73,0,"Synthetic — simulated, not government data"
SYN-002388,Synthetic acquisition 2388,Synthetic region,Synthetic district,Irrigation,2111,1331,44.82,4,96,1,0.0,0.0,5821,1709.73,2,,,,,,95,1,"Synthetic — simulated, not government data"
SYN-002389,Synthetic acquisition 2389,Synthetic region,Synthetic district,Power,3955,3407,100.0,4,55,5,0.0,0.0,6013,2880.47,,,,,,,61,0,"Synthetic — simulated, not government data"
SYN-002390,Synthetic acquisition 2390,Synthetic region,Synthetic district,Railway,3985,1510,12.56,12,165,2,0.0,0.0,8365,2769.72,4,,,,,,173,1,"Synthetic — simulated, not government data"
SYN-002391,Synthetic acquisition 2391,Synthetic region,Synthetic district,Highway,786,400,65.84,8,2,5,0.0,0.0,,647.32,0,,,,,,74,0,"Synthetic — simulated, not government data"
SYN-002392,Synthetic acquisition 2392,Synthetic region,Synthetic district,Railway,4046,3294,55.52,6,101,1,0.0,0.0,8699,2159.32,1,,,,,,82,0,"Synthetic — simulated, not government data"
SYN-002393,Synthetic acquisition 2393,Synthetic region,Synthetic district,Irrigation,4137,1510,37.91,16,65,1,0.0,0.0,5145,1691.93,,,,,,,118,1,"Synthetic — simulated, not government data"
SYN-002394,Synthetic acquisition 2394,Synthetic region,Synthetic district,Railway,668,511,66.38,9,140,4,0.0,0.0,1857,531.53,4,,,,,,116,1,"Synthetic — simulated, not government data"
SYN-002395,Synthetic acquisition 2395,Synthetic region,Synthetic district,Irrigation,2836,468,51.55,15,67,5,0.0,0.0,5713,1413.74,0,,,,,,100,1,"Synthetic — simulated, not government data"
SYN-002396,Synthetic acquisition 2396,Synthetic region,Synthetic district,Irrigation,744,440,50.81,9,17,3,0.0,0.0,1870,503.35,8,,,,,,105,1,"Synthetic — simulated, not government data"
SYN-002397,Synthetic acquisition 2397,Synthetic region,Synthetic district,Highway,4085,2261,53.25,11,156,5,0.0,0.0,5057,3548.98,7,,,,,,134,1,"Synthetic — simulated, not government data"
SYN-002398,Synthetic acquisition 2398,Synthetic region,Synthetic district,Highway,1321,799,71.64,10,13,1,0.0,0.0,3616,549.21,3,,,,,,64,0,"Synthetic — simulated, not government data"
SYN-002399,Synthetic acquisition 2399,Synthetic region,Synthetic district,Irrigation,225,139,65.87,7,31,3,0.0,0.0,467,154.72,7,,,,,,65,0,"Synthetic — simulated, not government data"
SYN-002400,Synthetic acquisition 2400,Synthetic region,Synthetic district,Road infrastructure,3043,825,60.21,13,64,4,0.0,0.0,4011,2092.73,4,,,,,,123,1,"Synthetic — simulated, not government data"
SYN-002401,Synthetic acquisition 2401,Synthetic region,Synthetic district,Road infrastructure,4370,800,26.6,9,69,3,0.0,0.0,10189,1867.03,,,,,,,129,1,"Synthetic — simulated, not government data"
SYN-002402,Synthetic acquisition 2402,Synthetic region,Synthetic district,Road infrastructure,4349,298,37.51,12,137,1,0.0,0.0,5718,,3,,,,,,123,1,"Synthetic — simulated, not government data"
SYN-002403,Synthetic acquisition 2403,Synthetic region,Synthetic district,Irrigation,538,181,50.1,13,151,4,0.0,0.0,1105,157.36,8,,,,,,162,1,"Synthetic — simulated, not government data"
SYN-002404,Synthetic acquisition 2404,Synthetic region,Synthetic district,Irrigation,1201,869,57.91,4,56,5,0.0,0.0,2451,1032.38,,,,,,,98,1,"Synthetic — simulated, not government data"
SYN-002405,Synthetic acquisition 2405,Synthetic region,Synthetic district,Industrial,2270,1338,37.95,6,42,3,0.0,0.0,4380,1520.55,7,,,,,,93,1,"Synthetic — simulated, not government data"
SYN-002406,Synthetic acquisition 2406,Synthetic region,Synthetic district,Industrial,1095,884,82.16,5,142,3,0.0,0.0,1619,,1,,,,,,84,0,"Synthetic — simulated, not government data"
SYN-002407,Synthetic acquisition 2407,Synthetic region,Synthetic district,Industrial,3900,3604,91.81,2,108,5,0.0,0.0,6260,2899.96,0,,,,,,63,0,"Synthetic — simulated, not government data"
SYN-002408,Synthetic acquisition 2408,Synthetic region,Synthetic district,Irrigation,1375,135,46.79,14,46,2,0.0,0.0,3439,491.41,6,,,,,,136,1,"Synthetic — simulated, not government data"
SYN-002409,Synthetic acquisition 2409,Synthetic region,Synthetic district,Industrial,2151,1393,32.72,7,79,5,0.0,0.0,5675,744.36,4,,,,,,108,1,"Synthetic — simulated, not government data"
SYN-002410,Synthetic acquisition 2410,Synthetic region,Synthetic district,Railway,409,168,0.0,5,126,5,0.0,0.0,580,164.3,8,,,,,,132,1,"Synthetic — simulated, not government data"
SYN-002411,Synthetic acquisition 2411,Synthetic region,Synthetic district,Railway,533,509,71.8,3,11,5,0.0,0.0,,100.9,4,,,,,,52,0,"Synthetic — simulated, not government data"
SYN-002412,Synthetic acquisition 2412,Synthetic region,Synthetic district,Power,2583,2240,44.41,5,40,5,0.0,0.0,2604,1577.08,1,,,,,,63,0,"Synthetic — simulated, not government data"
SYN-002413,Synthetic acquisition 2413,Synthetic region,Synthetic district,Railway,2977,2035,59.15,5,117,4,0.0,0.0,,1789.13,,,,,,,111,1,"Synthetic — simulated, not government data"
SYN-002414,Synthetic acquisition 2414,Synthetic region,Synthetic district,Railway,3977,3242,86.85,2,43,5,0.0,0.0,9850,3070.88,0,,,,,,61,0,"Synthetic — simulated, not government data"
SYN-002415,Synthetic acquisition 2415,Synthetic region,Synthetic district,Industrial,221,165,26.3,5,168,3,0.0,0.0,309,146.7,7,,,,,,106,1,"Synthetic — simulated, not government data"
SYN-002416,Synthetic acquisition 2416,Synthetic region,Synthetic district,Irrigation,122,76,59.03,14,118,2,0.0,0.0,279,29.74,1,,,,,,96,1,"Synthetic — simulated, not government data"
SYN-002417,Synthetic acquisition 2417,Synthetic region,Synthetic district,Railway,4481,2109,28.75,9,159,3,0.0,0.0,8424,2576.95,3,,,,,,160,1,"Synthetic — simulated, not government data"
SYN-002418,Synthetic acquisition 2418,Synthetic region,Synthetic district,Highway,594,94,57.03,15,115,5,0.0,0.0,983,432.75,5,,,,,,159,1,"Synthetic — simulated, not government data"
SYN-002419,Synthetic acquisition 2419,Synthetic region,Synthetic district,Railway,1675,1088,100.0,3,151,4,0.0,0.0,3464,207.88,0,,,,,,100,1,"Synthetic — simulated, not government data"
SYN-002420,Synthetic acquisition 2420,Synthetic region,Synthetic district,Railway,548,403,21.47,4,76,3,0.0,0.0,1417,60.45,4,,,,,,86,0,"Synthetic — simulated, not government data"
SYN-002421,Synthetic acquisition 2421,Synthetic region,Synthetic district,Highway,3155,2001,100.0,8,169,1,0.0,0.0,3521,1428.92,8,,,,,,107,1,"Synthetic — simulated, not government data"
SYN-002422,Synthetic acquisition 2422,Synthetic region,Synthetic district,Railway,3015,609,16.51,16,96,2,0.0,0.0,7367,506.5,3,,,,,,177,1,"Synthetic — simulated, not government data"
SYN-002423,Synthetic acquisition 2423,Synthetic region,Synthetic district,Railway,1173,488,58.59,8,41,1,0.0,0.0,2673,895.01,0,,,,,,63,0,"Synthetic — simulated, not government data"
SYN-002424,Synthetic acquisition 2424,Synthetic region,Synthetic district,Industrial,2742,2270,65.99,5,171,5,0.0,0.0,4230,,1,,,,,,100,1,"Synthetic — simulated, not government data"
SYN-002425,Synthetic acquisition 2425,Synthetic region,Synthetic district,Railway,2179,688,57.22,11,160,2,0.0,0.0,3199,410.69,1,,,,,,104,1,"Synthetic — simulated, not government data"
SYN-002426,Synthetic acquisition 2426,Synthetic region,Synthetic district,Irrigation,3431,685,0.0,13,139,4,0.0,0.0,,1523.3,5,,,,,,189,1,"Synthetic — simulated, not government data"
SYN-002427,Synthetic acquisition 2427,Synthetic region,Synthetic district,Industrial,3598,1802,40.53,8,75,2,0.0,0.0,8142,,7,,,,,,121,1,"Synthetic — simulated, not government data"
SYN-002428,Synthetic acquisition 2428,Synthetic region,Synthetic district,Irrigation,3701,1396,28.97,10,132,5,0.0,0.0,4378,1377.63,5,,,,,,137,1,"Synthetic — simulated, not government data"
SYN-002429,Synthetic acquisition 2429,Synthetic region,Synthetic district,Highway,2385,557,34.4,16,170,3,0.0,0.0,6488,246.73,4,,,,,,142,1,"Synthetic — simulated, not government data"
SYN-002430,Synthetic acquisition 2430,Synthetic region,Synthetic district,Road infrastructure,2476,169,31.24,18,67,2,0.0,0.0,6542,1033.42,,,,,,,133,1,"Synthetic — simulated, not government data"
SYN-002431,Synthetic acquisition 2431,Synthetic region,Synthetic district,Railway,3177,2011,96.12,12,23,3,0.0,0.0,3442,307.27,5,,,,,,71,0,"Synthetic — simulated, not government data"
SYN-002432,Synthetic acquisition 2432,Synthetic region,Synthetic district,Power,607,157,57.79,17,58,4,0.0,0.0,1469,441.6,5,,,,,,99,1,"Synthetic — simulated, not government data"
SYN-002433,Synthetic acquisition 2433,Synthetic region,Synthetic district,Highway,4944,2187,61.77,15,7,1,0.0,0.0,13469,4359.39,4,,,,,,103,1,"Synthetic — simulated, not government data"
SYN-002434,Synthetic acquisition 2434,Synthetic region,Synthetic district,Highway,1840,333,37.45,20,173,5,0.0,0.0,4225,926.52,,,,,,,184,1,"Synthetic — simulated, not government data"
SYN-002435,Synthetic acquisition 2435,Synthetic region,Synthetic district,Railway,769,380,70.01,9,159,5,0.0,0.0,1592,491.9,1,,,,,,120,1,"Synthetic — simulated, not government data"
SYN-002436,Synthetic acquisition 2436,Synthetic region,Synthetic district,Railway,3171,236,1.03,16,106,4,0.0,0.0,8425,769.32,1,,,,,,189,1,"Synthetic — simulated, not government data"
SYN-002437,Synthetic acquisition 2437,Synthetic region,Synthetic district,Irrigation,1521,493,62.16,9,99,1,0.0,0.0,3173,,2,,,,,,113,1,"Synthetic — simulated, not government data"
SYN-002438,Synthetic acquisition 2438,Synthetic region,Synthetic district,Power,126,116,95.66,6,166,4,0.0,0.0,,44.5,2,,,,,,58,0,"Synthetic — simulated, not government data"
SYN-002439,Synthetic acquisition 2439,Synthetic region,Synthetic district,Industrial,1731,1373,43.25,2,51,4,0.0,0.0,3783,1474.82,8,,,,,,100,1,"Synthetic — simulated, not government data"
SYN-002440,Synthetic acquisition 2440,Synthetic region,Synthetic district,Road infrastructure,243,27,43.02,23,123,4,0.0,0.0,371,151.39,1,,,,,,131,1,"Synthetic — simulated, not government data"
